,r_spotId,title,area_code,Unnamed: 0,date,avgTemp,highTemp,lowTemp,rainProb,weather,datetime,month,weekday,season,Unnamed: 0.1,contentsid,predict
3525,321.0,제주목관아,11,126,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,2.7134387
4145,377.0,족은노꼬메오름,7,86,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,2.7112436
1436,131.0,사려니숲길관광안내소,8,94,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,2.709022
2880,262.0,왕따나무,10,119,2022-09-16,25.0,27,23,40,4,2022-09-16 00:00:00,September,4,fall,,,2.6992319
4010,365.0,제주커피박물관바움,2,28,2022-09-13,25.0,27,23,80,4,2022-09-13 00:00:00,September,1,fall,,,2.695307
5138,468.0,화순곶자왈,3,34,2022-09-08,24.58333333333333,28,21,20,4,2022-09-08 00:00:00,September,3,fall,,,2.6932716
3785,345.0,제주올레16코스,7,78,2022-09-08,23.541666666666668,26,21,20,4,2022-09-08 00:00:00,September,3,fall,,,2.6924026
2399,219.0,신촌포구,8,89,2022-09-08,23.125,25,21,20,4,2022-09-08 00:00:00,September,3,fall,,,2.6917124
4335,395.0,차귀도유람선,9,100,2022-09-08,23.791666666666668,26,22,20,4,2022-09-08 00:00:00,September,3,fall,,,2.6888444
3866,352.0,제주올레6코스,5,60,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,2.6885414
4598,419.0,토이파크,3,33,2022-09-07,22.8,23,22,0,4,2022-09-07 00:00:00,September,2,fall,,,2.6868026
3364,306.0,제라진오프로드제주캠프,8,97,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,2.6841178
5060,461.0,해맞이해안로,6,66,2022-09-07,22.0,22,22,0,4,2022-09-07 00:00:00,September,2,fall,,,2.6810107
3341,304.0,정물오름,10,118,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,2.6675787
3704,337.0,제주아트센터,11,129,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,2.6638217
1933,176.0,성산유채꽃밭,2,30,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,2.651522
2761,252.0,연화지,7,77,2022-09-07,22.4,23,22,0,4,2022-09-07 00:00:00,September,2,fall,,,2.6511557
5023,457.0,함덕잠수함,8,95,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,2.6410089
3254,296.0,이호랜드방사제등대,11,130,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,2.6398752
480,44.0,금산공원,7,84,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,2.6354039
3529,321.0,제주목관아,11,130,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,2.6350703
3808,347.0,제주올레18코스,11,123,2022-09-09,24.25,26,22,20,4,2022-09-09 00:00:00,September,4,fall,,,2.628126
2317,211.0,쉬리의언덕,5,62,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,2.6216915
3671,334.0,제주승마장,11,129,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,2.616144
3870,352.0,제주올레6코스,5,64,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,2.6101737
1878,171.0,선운정사,7,85,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,2.6101205
669,61.0,놀라운트릭아이미술관,10,119,2022-09-16,25.0,27,23,40,4,2022-09-16 00:00:00,September,4,fall,,,2.6058905
151,14.0,갯깍주상절리대,5,63,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,2.6009395
2816,257.0,오저여,6,66,2022-09-07,22.0,22,22,0,4,2022-09-07 00:00:00,September,2,fall,,,2.595292
1549,141.0,산양큰엉곶,9,108,2022-09-16,25.0,27,23,40,4,2022-09-16 00:00:00,September,4,fall,,,2.5729084
3820,348.0,제주올레19코스,8,91,2022-09-10,23.25,24,22,30,4,2022-09-10 00:00:00,September,5,fall,,,2.5438523
3307,301.0,저지문화예술인마을,9,106,2022-09-14,26.5,29,24,40,4,2022-09-14 00:00:00,September,2,fall,,,2.5353448
2857,260.0,와흘메밀마을 체험힐링센터,8,96,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,2.5334134
1211,111.0,백록담,5,56,2022-09-08,25.541666666666668,29,22,20,4,2022-09-08 00:00:00,September,3,fall,,,2.5332398
1042,95.0,마라도행유람선터미널,1,19,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,2.531607
415,38.0,귤밭76번지,3,41,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,2.528177
2516,229.0,아리온승마장,3,41,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,2.517094
3933,358.0,제주유채꽃축제,4,50,2022-09-13,25.0,27,23,80,4,2022-09-13 00:00:00,September,1,fall,,,2.516991
924,85.0,동백포레스트,0,0,2022-09-07,22.8,24,22,0,4,2022-09-07 00:00:00,September,2,fall,,,2.4935243
4143,377.0,족은노꼬메오름,7,84,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,2.4914064
1958,179.0,성산포수협활어위판센터,2,22,2022-09-07,23.4,24,23,0,4,2022-09-07 00:00:00,September,2,fall,,,2.4746475
2202,201.0,쇠와꽃승마장,2,24,2022-09-09,24.33333333333333,25,23,30,4,2022-09-09 00:00:00,September,4,fall,,,2.4686522
3362,306.0,제라진오프로드제주캠프,8,95,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,2.4642868
951,87.0,두산봉,2,27,2022-09-12,25.0,27,23,40,4,2022-09-12 00:00:00,September,0,fall,,,2.4471905
4001,364.0,제주카약올레,7,85,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,2.4421666
3008,274.0,용천동굴,6,71,2022-09-12,25.0,27,23,40,4,2022-09-12 00:00:00,September,0,fall,,,2.433481
3308,301.0,저지문화예술인마을,9,107,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,2.4252305
4892,445.0,한라산둘레길천아숲길,7,85,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,2.4220803
511,47.0,김녕오조해안도로,6,71,2022-09-12,25.0,27,23,40,4,2022-09-12 00:00:00,September,0,fall,,,2.420088
3252,296.0,이호랜드방사제등대,11,128,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,2.4200416
3819,348.0,제주올레19코스,8,90,2022-09-09,22.875,25,21,30,4,2022-09-09 00:00:00,September,4,fall,,,2.4188662
3787,345.0,제주올레16코스,7,80,2022-09-10,24.0,26,22,30,4,2022-09-10 00:00:00,September,5,fall,,,2.4181068
534,49.0,김녕포구,6,72,2022-09-13,25.0,27,23,80,4,2022-09-13 00:00:00,September,1,fall,,,2.415262
3527,321.0,제주목관아,11,128,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,2.415238
1905,174.0,성김대건신부표착기념관,9,101,2022-09-09,23.83333333333333,26,22,20,4,2022-09-09 00:00:00,September,4,fall,,,2.4129646
4006,365.0,제주커피박물관바움,2,24,2022-09-09,24.33333333333333,25,23,30,4,2022-09-09 00:00:00,September,4,fall,,,2.4026852
3895,355.0,제주올레9코스,3,34,2022-09-08,24.58333333333333,28,21,20,4,2022-09-08 00:00:00,September,3,fall,,,2.3999207
2758,251.0,연대포구,11,129,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,2.3942814
3765,343.0,제주올레15-A코스,7,80,2022-09-10,24.0,26,22,30,4,2022-09-10 00:00:00,September,5,fall,,,2.393876
1600,146.0,삼양해안도로,11,126,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,2.3795612
2387,218.0,신창항,9,99,2022-09-07,23.0,23,23,0,4,2022-09-07 00:00:00,September,2,fall,,,2.3792686
4450,405.0,초콜릿랜드,5,61,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,2.3771455
4713,429.0,표선세화해안도로,6,71,2022-09-12,25.0,27,23,40,4,2022-09-12 00:00:00,September,0,fall,,,2.368904
2508,229.0,아리온승마장,3,33,2022-09-07,22.8,23,22,0,4,2022-09-07 00:00:00,September,2,fall,,,2.3366795
404,37.0,귀덕해안도로,10,118,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,2.3286521
127,12.0,강정천유원지,5,61,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,2.3205016
3987,363.0,제주종합어시장,11,126,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,2.3170235
1530,140.0,산양곶자왈,9,100,2022-09-08,23.791666666666668,26,22,20,4,2022-09-08 00:00:00,September,3,fall,,,2.3112576
2876,262.0,왕따나무,10,115,2022-09-12,25.5,28,23,40,4,2022-09-12 00:00:00,September,0,fall,,,2.3082535
3467,316.0,제주동백수목원,0,2,2022-09-09,23.75,27,21,20,4,2022-09-09 00:00:00,September,4,fall,,,2.3061125
3858,351.0,제주올레5코스,0,8,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,2.306044
1604,146.0,삼양해안도로,11,130,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,2.3011923
1821,166.0,서부두수산시장,11,127,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,2.2987595
3619,330.0,제주사려니숲에코힐링,8,88,2022-09-07,22.2,23,22,0,4,2022-09-07 00:00:00,September,2,fall,,,2.2986848
5055,460.0,해녀의부엌,6,72,2022-09-13,25.0,27,23,80,4,2022-09-13 00:00:00,September,1,fall,,,2.2914484
735,67.0,답다니탑망대,2,31,2022-09-16,25.0,27,23,40,4,2022-09-16 00:00:00,September,4,fall,,,2.2887638
3745,341.0,제주올레14-1코스,3,38,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,2.2640717
3583,326.0,제주바다체험장,6,74,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,2.2547607
2494,227.0,아라리오뮤지엄제주탑동,11,129,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,2.2540512
5018,457.0,함덕잠수함,8,90,2022-09-09,22.875,25,21,30,4,2022-09-09 00:00:00,September,4,fall,,,2.2534323
4341,395.0,차귀도유람선,9,106,2022-09-14,26.5,29,24,40,4,2022-09-14 00:00:00,September,2,fall,,,2.2527854
1991,182.0,성읍랜드,4,44,2022-09-07,22.4,23,22,0,4,2022-09-07 00:00:00,September,2,fall,,,2.2495408
2470,225.0,아끈다랑쉬,6,72,2022-09-13,25.0,27,23,80,4,2022-09-13 00:00:00,September,1,fall,,,2.2493792
4692,427.0,포레스트사파리,8,94,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,2.2422307
3991,363.0,제주종합어시장,11,130,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,2.2386532
4485,408.0,카멜리아힐동백축제,3,41,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,2.2345548
3869,352.0,제주올레6코스,5,63,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,2.2232857
2549,232.0,아프리카박물관,5,63,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,2.2227612
1534,140.0,산양곶자왈,9,104,2022-09-12,25.5,28,23,40,4,2022-09-12 00:00:00,September,0,fall,,,2.2153497
665,61.0,놀라운트릭아이미술관,10,115,2022-09-12,25.5,28,23,40,4,2022-09-12 00:00:00,September,0,fall,,,2.214912
2021,184.0,세계술박물관,4,52,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,2.2111106
3176,289.0,윗세오름,7,85,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,2.2102377
2406,219.0,신촌포구,8,96,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,2.1957169
1870,171.0,선운정사,7,77,2022-09-07,22.4,23,22,0,4,2022-09-07 00:00:00,September,2,fall,,,2.1948204
3829,349.0,제주올레1코스,2,23,2022-09-08,24.33333333333333,26,23,20,4,2022-09-08 00:00:00,September,3,fall,,,2.19212
5049,460.0,해녀의부엌,6,66,2022-09-07,22.0,22,22,0,4,2022-09-07 00:00:00,September,2,fall,,,2.1914597
2772,253.0,영락리방파제,1,11,2022-09-07,22.6,24,22,0,4,2022-09-07 00:00:00,September,2,fall,,,2.1908104
3749,341.0,제주올레14-1코스,3,42,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,2.1857018
1545,141.0,산양큰엉곶,9,104,2022-09-12,25.5,28,23,40,4,2022-09-12 00:00:00,September,0,fall,,,2.1819308
3006,274.0,용천동굴,6,69,2022-09-10,24.125,25,23,30,4,2022-09-10 00:00:00,September,5,fall,,,2.1624875
4087,372.0,조랑말체험공원,4,50,2022-09-13,25.0,27,23,80,4,2022-09-13 00:00:00,September,1,fall,,,2.1577833
1799,164.0,서귀포홍리실내수영장,5,61,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,2.156925
953,87.0,두산봉,2,29,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,2.1489892
1766,161.0,서귀포칠십리공원,5,61,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,2.14736
5148,469.0,화순곶자왈생태탐방숲길,3,33,2022-09-07,22.8,23,22,0,4,2022-09-07 00:00:00,September,2,fall,,,2.144034
3010,274.0,용천동굴,6,73,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,2.1352792
2767,252.0,연화지,7,83,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,2.131859
1699,155.0,샤이니숲길,8,93,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,2.1315565
2878,262.0,왕따나무,10,117,2022-09-14,26.5,29,24,40,4,2022-09-14 00:00:00,September,2,fall,,,2.1302671
5247,478.0,휴림,7,77,2022-09-07,22.4,23,22,0,4,2022-09-07 00:00:00,September,2,fall,,,2.1301584
513,47.0,김녕오조해안도로,6,73,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,2.1218886
3031,276.0,우도등대공원,2,28,2022-09-13,25.0,27,23,80,4,2022-09-13 00:00:00,September,1,fall,,,2.1140614
1911,174.0,성김대건신부표착기념관,9,107,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,2.1071258
5244,477.0,황우지해안열두굴,5,63,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,2.0894775
1602,146.0,삼양해안도로,11,128,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,2.0813584
3357,306.0,제라진오프로드제주캠프,8,90,2022-09-09,22.875,25,21,30,4,2022-09-09 00:00:00,September,4,fall,,,2.0767102
4715,429.0,표선세화해안도로,6,73,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,2.0707037
3811,347.0,제주올레18코스,11,126,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,2.059561
1703,155.0,샤이니숲길,8,97,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,2.0531876
509,47.0,김녕오조해안도로,6,69,2022-09-10,24.125,25,23,30,4,2022-09-10 00:00:00,September,5,fall,,,2.047325
5198,473.0,화순해안도로,3,39,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,2.0405054
3333,304.0,정물오름,10,110,2022-09-07,22.0,22,22,0,4,2022-09-07 00:00:00,September,2,fall,,,2.0310693
4108,374.0,조천만세동산,8,93,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,2.0305007
4130,376.0,조천항,8,93,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,2.0293725
3848,350.0,제주올레21코스,6,75,2022-09-16,25.0,27,23,40,4,2022-09-16 00:00:00,September,4,fall,,,2.0189497
3989,363.0,제주종합어시장,11,128,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,2.0188227
4582,417.0,테디베어사파리,7,83,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,2.017977
5017,457.0,함덕잠수함,8,89,2022-09-08,23.125,25,21,20,4,2022-09-08 00:00:00,September,3,fall,,,1.9994011
2912,265.0,용담공원,11,129,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,1.9992688
3837,349.0,제주올레1코스,2,31,2022-09-16,25.0,27,23,40,4,2022-09-16 00:00:00,September,4,fall,,,1.9979305
943,86.0,동일리포구,1,19,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,1.996836
3815,347.0,제주올레18코스,11,130,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,1.9811926
1507,138.0,산방산유채꽃밭,3,33,2022-09-07,22.8,23,22,0,4,2022-09-07 00:00:00,September,2,fall,,,1.981005
3747,341.0,제주올레14-1코스,3,40,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,1.9658704
4112,374.0,조천만세동산,8,97,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,1.9521313
4134,376.0,조천항,8,97,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,1.9510031
259,24.0,고성오일시장,2,28,2022-09-13,25.0,27,23,80,4,2022-09-13 00:00:00,September,1,fall,,,1.9255769
1536,140.0,산양곶자왈,9,106,2022-09-14,26.5,29,24,40,4,2022-09-14 00:00:00,September,2,fall,,,1.9171498
667,61.0,놀라운트릭아이미술관,10,117,2022-09-14,26.5,29,24,40,4,2022-09-14 00:00:00,September,2,fall,,,1.9167082
731,67.0,답다니탑망대,2,27,2022-09-12,25.0,27,23,40,4,2022-09-12 00:00:00,September,0,fall,,,1.8977814
470,43.0,금능해안도로,10,118,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,1.8842063
1547,141.0,산양큰엉곶,9,106,2022-09-14,26.5,29,24,40,4,2022-09-14 00:00:00,September,2,fall,,,1.8837271
3813,347.0,제주올레18코스,11,128,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,1.8815753
3760,342.0,제주올레14코스,10,119,2022-09-16,25.0,27,23,40,4,2022-09-16 00:00:00,September,4,fall,,,1.86566
1541,141.0,산양큰엉곶,9,100,2022-09-08,23.791666666666668,26,22,20,4,2022-09-08 00:00:00,September,3,fall,,,1.8599572
2318,211.0,쉬리의언덕,5,63,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,1.8529758
3356,306.0,제라진오프로드제주캠프,8,89,2022-09-08,23.125,25,21,20,4,2022-09-08 00:00:00,September,3,fall,,,1.8453966
1701,155.0,샤이니숲길,8,95,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,1.8333535
3528,321.0,제주목관아,11,129,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,1.8323677
727,67.0,답다니탑망대,2,23,2022-09-08,24.33333333333333,26,23,20,4,2022-09-08 00:00:00,September,3,fall,,,1.8155332
3468,316.0,제주동백수목원,0,3,2022-09-10,24.375,26,23,30,4,2022-09-10 00:00:00,September,5,fall,,,1.8087132
2800,255.0,오라동메밀밭,11,127,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,1.8070235
2492,227.0,아라리오뮤지엄제주탑동,11,127,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,1.7843592
3649,332.0,제주센트럴파크,8,96,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,1.7635938
3625,330.0,제주사려니숲에코힐링,8,94,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,1.7530755
3005,274.0,용천동굴,6,68,2022-09-09,23.416666666666668,25,21,30,4,2022-09-09 00:00:00,September,4,fall,,,1.7477062
1697,155.0,샤이니숲길,8,91,2022-09-10,23.25,24,22,30,4,2022-09-10 00:00:00,September,5,fall,,,1.7425802
3797,346.0,제주올레17코스,11,123,2022-09-09,24.25,26,22,20,4,2022-09-09 00:00:00,September,4,fall,,,1.7391672
2200,201.0,쇠와꽃승마장,2,22,2022-09-07,23.4,24,23,0,4,2022-09-07 00:00:00,September,2,fall,,,1.7381032
508,47.0,김녕오조해안도로,6,68,2022-09-09,23.416666666666668,25,21,30,4,2022-09-09 00:00:00,September,4,fall,,,1.7343099
4110,374.0,조천만세동산,8,95,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,1.7322919
4132,376.0,조천항,8,95,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,1.7311695
514,47.0,김녕오조해안도로,6,74,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,1.7260416
303,28.0,관덕정,11,127,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,1.7150881
448,41.0,금능석물원,10,118,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,1.698689
2689,245.0,어음리억새군락지,7,82,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,1.6977763
4103,374.0,조천만세동산,8,88,2022-09-07,22.2,23,22,0,4,2022-09-07 00:00:00,September,2,fall,,,1.6950145
3796,346.0,제주올레17코스,11,122,2022-09-08,24.5,27,22,20,4,2022-09-08 00:00:00,September,3,fall,,,1.6926267
1927,176.0,성산유채꽃밭,2,24,2022-09-09,24.33333333333333,25,23,30,4,2022-09-09 00:00:00,September,4,fall,,,1.6893386
4604,419.0,토이파크,3,39,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,1.684504
4710,429.0,표선세화해안도로,6,68,2022-09-09,23.416666666666668,25,21,30,4,2022-09-09 00:00:00,September,4,fall,,,1.6831223
3840,350.0,제주올레21코스,6,67,2022-09-08,23.5,26,21,20,4,2022-09-08 00:00:00,September,3,fall,,,1.6830814
154,15.0,거문오름,8,88,2022-09-07,22.2,23,22,0,4,2022-09-07 00:00:00,September,2,fall,,,1.6750469
3822,348.0,제주올레19코스,8,93,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,1.6728032
1056,97.0,만장굴매표소,6,66,2022-09-07,22.0,22,22,0,4,2022-09-07 00:00:00,September,2,fall,,,1.6721995
3844,350.0,제주올레21코스,6,71,2022-09-12,25.0,27,23,40,4,2022-09-12 00:00:00,September,0,fall,,,1.627971
2693,245.0,어음리억새군락지,7,86,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,1.6194077
3833,349.0,제주올레1코스,2,27,2022-09-12,25.0,27,23,40,4,2022-09-12 00:00:00,September,0,fall,,,1.6069496
733,67.0,답다니탑망대,2,29,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,1.5995817
3826,348.0,제주올레19코스,8,97,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,1.5944338
3388,309.0,제주4.3평화기념관,11,121,2022-09-07,23.4,24,23,0,4,2022-09-07 00:00:00,September,2,fall,,,1.5847433
1949,178.0,성산포JC공원,2,24,2022-09-09,24.33333333333333,25,23,30,4,2022-09-09 00:00:00,September,4,fall,,,1.5653605
935,86.0,동일리포구,1,11,2022-09-07,22.6,24,22,0,4,2022-09-07 00:00:00,September,2,fall,,,1.5645603
3042,277.0,우도잠수함,2,28,2022-09-13,25.0,27,23,80,4,2022-09-13 00:00:00,September,1,fall,,,1.5607295
3363,306.0,제라진오프로드제주캠프,8,96,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,1.5551773
1463,134.0,산방굴사,3,33,2022-09-07,22.8,23,22,0,4,2022-09-07 00:00:00,September,2,fall,,,1.5471458
729,67.0,답다니탑망대,2,25,2022-09-10,25.0,26,24,30,4,2022-09-10 00:00:00,September,5,fall,,,1.5428848
979,90.0,라플라이,8,88,2022-09-07,22.2,23,22,0,4,2022-09-07 00:00:00,September,2,fall,,,1.533556
1215,111.0,백록담,5,60,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,1.5319473
4560,415.0,태웃개,0,6,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,1.5304668
176,17.0,거슨세미오름,6,66,2022-09-07,22.0,22,22,0,4,2022-09-07 00:00:00,September,2,fall,,,1.5273018
638,59.0,녹산로유채꽃도로,4,44,2022-09-07,22.4,23,22,0,4,2022-09-07 00:00:00,September,2,fall,,,1.5221851
2838,259.0,옷귀마테마타운,0,0,2022-09-07,22.8,24,22,0,4,2022-09-07 00:00:00,September,2,fall,,,1.5197535
4433,404.0,청초밭영농조합법인,4,44,2022-09-07,22.4,23,22,0,4,2022-09-07 00:00:00,September,2,fall,,,1.5116277
776,71.0,대포포구,5,61,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,1.5071775
5024,457.0,함덕잠수함,8,96,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,1.5034056
481,44.0,금산공원,7,85,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,1.4977999
2475,226.0,아날로그감귤밭,11,121,2022-09-07,23.4,24,23,0,4,2022-09-07 00:00:00,September,2,fall,,,1.490696
3800,346.0,제주올레17코스,11,126,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,1.485606
3756,342.0,제주올레14코스,10,115,2022-09-12,25.5,28,23,40,4,2022-09-12 00:00:00,September,0,fall,,,1.474683
3778,344.0,제주올레15-B코스,7,82,2022-09-12,25.5,27,24,40,4,2022-09-12 00:00:00,September,0,fall,,,1.4661402
1219,111.0,백록담,5,64,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,1.4535787
2129,194.0,속골유원지,5,61,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,1.446715
1696,155.0,샤이니숲길,8,90,2022-09-09,22.875,25,21,30,4,2022-09-09 00:00:00,September,4,fall,,,1.4457808
1491,136.0,산방산랜드,3,39,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,1.442905
2703,246.0,얼라이브카트,5,63,2022-09-15,26.0,28,24,40,4,2022-09-15 00:00:00,September,3,fall,,,1.4107443
2437,222.0,신흥바다낚시공원,8,94,2022-09-13,25.5,27,24,80,4,2022-09-13 00:00:00,September,1,fall,,,1.4085245
3804,346.0,제주올레17코스,11,130,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,1.4072359
2691,245.0,어음리억새군락지,7,84,2022-09-14,26.0,28,24,40,4,2022-09-14 00:00:00,September,2,fall,,,1.3995738
3782,344.0,제주올레15-B코스,7,86,2022-09-16,26.0,28,24,40,4,2022-09-16 00:00:00,September,4,fall,,,1.3877772
