	r_spotId	관광지명	area_code	Unnamed: 0	date	avgTemp	highTemp	lowTemp	rainProb	weather	datetime	month	weekday	season
3085	281	월령포구	10	115	2022-09-12	25.5	28	23	40	4	2022-09-12	September	0	fall
3086	281	월령포구	10	116	2022-09-13	25.5	28	23	80	4	2022-09-13	September	1	fall
3087	281	월령포구	10	117	2022-09-14	26.5	29	24	40	4	2022-09-14	September	2	fall
3088	281	월령포구	10	118	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
3089	281	월령포구	10	119	2022-09-16	25.0	27	23	40	4	2022-09-16	September	4	fall
3090	281	월령포구	10	120	2022-09-17	25.5	28	23	40	4	2022-09-17	September	5	fall
3091	282	월정리투명카약	6	66	2022-09-07	22.0	22	22	0	4	2022-09-07	September	2	fall
3092	282	월정리투명카약	6	67	2022-09-08	23.5	26	21	20	4	2022-09-08	September	3	fall
3093	282	월정리투명카약	6	68	2022-09-09	23.416666666666668	25	21	30	4	2022-09-09	September	4	fall
3094	282	월정리투명카약	6	69	2022-09-10	24.125	25	23	30	4	2022-09-10	September	5	fall
3095	282	월정리투명카약	6	70	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
3096	282	월정리투명카약	6	71	2022-09-12	25.0	27	23	40	4	2022-09-12	September	0	fall
3097	282	월정리투명카약	6	72	2022-09-13	25.0	27	23	80	4	2022-09-13	September	1	fall
3098	282	월정리투명카약	6	73	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
3099	282	월정리투명카약	6	74	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
3100	282	월정리투명카약	6	75	2022-09-16	25.0	27	23	40	4	2022-09-16	September	4	fall
3101	282	월정리투명카약	6	76	2022-09-17	25.5	28	23	40	4	2022-09-17	September	5	fall
3102	283	월정리해변	6	66	2022-09-07	22.0	22	22	0	4	2022-09-07	September	2	fall
3103	283	월정리해변	6	67	2022-09-08	23.5	26	21	20	4	2022-09-08	September	3	fall
3104	283	월정리해변	6	68	2022-09-09	23.416666666666668	25	21	30	4	2022-09-09	September	4	fall
3105	283	월정리해변	6	69	2022-09-10	24.125	25	23	30	4	2022-09-10	September	5	fall
3106	283	월정리해변	6	70	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
3107	283	월정리해변	6	71	2022-09-12	25.0	27	23	40	4	2022-09-12	September	0	fall
3108	283	월정리해변	6	72	2022-09-13	25.0	27	23	80	4	2022-09-13	September	1	fall
3109	283	월정리해변	6	73	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
3110	283	월정리해변	6	74	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
3111	283	월정리해변	6	75	2022-09-16	25.0	27	23	40	4	2022-09-16	September	4	fall
3112	283	월정리해변	6	76	2022-09-17	25.5	28	23	40	4	2022-09-17	September	5	fall
3113	284	월정리해안도로	6	66	2022-09-07	22.0	22	22	0	4	2022-09-07	September	2	fall
3114	284	월정리해안도로	6	67	2022-09-08	23.5	26	21	20	4	2022-09-08	September	3	fall
3115	284	월정리해안도로	6	68	2022-09-09	23.416666666666668	25	21	30	4	2022-09-09	September	4	fall
3116	284	월정리해안도로	6	69	2022-09-10	24.125	25	23	30	4	2022-09-10	September	5	fall
3117	284	월정리해안도로	6	70	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
3118	284	월정리해안도로	6	71	2022-09-12	25.0	27	23	40	4	2022-09-12	September	0	fall
3119	284	월정리해안도로	6	72	2022-09-13	25.0	27	23	80	4	2022-09-13	September	1	fall
3120	284	월정리해안도로	6	73	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
3121	284	월정리해안도로	6	74	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
3122	284	월정리해안도로	6	75	2022-09-16	25.0	27	23	40	4	2022-09-16	September	4	fall
3123	284	월정리해안도로	6	76	2022-09-17	25.5	28	23	40	4	2022-09-17	September	5	fall
3124	285	월평포구	5	55	2022-09-07	25.0	26	24	0	4	2022-09-07	September	2	fall
3125	285	월평포구	5	56	2022-09-08	25.541666666666668	29	22	20	4	2022-09-08	September	3	fall
3126	285	월평포구	5	57	2022-09-09	25.041666666666668	28	23	20	4	2022-09-09	September	4	fall
3127	285	월평포구	5	58	2022-09-10	25.416666666666668	27	24	30	4	2022-09-10	September	5	fall
3128	285	월평포구	5	59	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
3129	285	월평포구	5	60	2022-09-12	25.5	27	24	40	4	2022-09-12	September	0	fall
3130	285	월평포구	5	61	2022-09-13	25.5	27	24	80	4	2022-09-13	September	1	fall
3131	285	월평포구	5	62	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
3132	285	월평포구	5	63	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
3133	285	월평포구	5	64	2022-09-16	26.0	28	24	40	4	2022-09-16	September	4	fall
3134	285	월평포구	5	65	2022-09-17	26.0	29	23	40	4	2022-09-17	September	5	fall
3135	286	위미동백나무군락	0	0	2022-09-07	22.8	24	22	0	4	2022-09-07	September	2	fall
3136	286	위미동백나무군락	0	1	2022-09-08	23.95833333333333	28	21	20	4	2022-09-08	September	3	fall
3137	286	위미동백나무군락	0	2	2022-09-09	23.75	27	21	20	4	2022-09-09	September	4	fall
3138	286	위미동백나무군락	0	3	2022-09-10	24.375	26	23	30	4	2022-09-10	September	5	fall
3139	286	위미동백나무군락	0	4	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
3140	286	위미동백나무군락	0	5	2022-09-12	25.5	27	24	40	4	2022-09-12	September	0	fall
3141	286	위미동백나무군락	0	6	2022-09-13	25.5	27	24	80	4	2022-09-13	September	1	fall
3142	286	위미동백나무군락	0	7	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
3143	286	위미동백나무군락	0	8	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
3144	286	위미동백나무군락	0	9	2022-09-16	26.0	28	24	40	4	2022-09-16	September	4	fall
3145	286	위미동백나무군락	0	10	2022-09-17	26.0	29	23	40	4	2022-09-17	September	5	fall
3146	287	위미항	0	0	2022-09-07	22.8	24	22	0	4	2022-09-07	September	2	fall
3147	287	위미항	0	1	2022-09-08	23.95833333333333	28	21	20	4	2022-09-08	September	3	fall
3148	287	위미항	0	2	2022-09-09	23.75	27	21	20	4	2022-09-09	September	4	fall
3149	287	위미항	0	3	2022-09-10	24.375	26	23	30	4	2022-09-10	September	5	fall
3150	287	위미항	0	4	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
3151	287	위미항	0	5	2022-09-12	25.5	27	24	40	4	2022-09-12	September	0	fall
3152	287	위미항	0	6	2022-09-13	25.5	27	24	80	4	2022-09-13	September	1	fall
3153	287	위미항	0	7	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
3154	287	위미항	0	8	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
3155	287	위미항	0	9	2022-09-16	26.0	28	24	40	4	2022-09-16	September	4	fall
3156	287	위미항	0	10	2022-09-17	26.0	29	23	40	4	2022-09-17	September	5	fall
3157	288	윈드1947카트테마파크	5	55	2022-09-07	25.0	26	24	0	4	2022-09-07	September	2	fall
3158	288	윈드1947카트테마파크	5	56	2022-09-08	25.541666666666668	29	22	20	4	2022-09-08	September	3	fall
3159	288	윈드1947카트테마파크	5	57	2022-09-09	25.041666666666668	28	23	20	4	2022-09-09	September	4	fall
3160	288	윈드1947카트테마파크	5	58	2022-09-10	25.416666666666668	27	24	30	4	2022-09-10	September	5	fall
3161	288	윈드1947카트테마파크	5	59	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
3162	288	윈드1947카트테마파크	5	60	2022-09-12	25.5	27	24	40	4	2022-09-12	September	0	fall
3163	288	윈드1947카트테마파크	5	61	2022-09-13	25.5	27	24	80	4	2022-09-13	September	1	fall
3164	288	윈드1947카트테마파크	5	62	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
3165	288	윈드1947카트테마파크	5	63	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
3166	288	윈드1947카트테마파크	5	64	2022-09-16	26.0	28	24	40	4	2022-09-16	September	4	fall
3167	288	윈드1947카트테마파크	5	65	2022-09-17	26.0	29	23	40	4	2022-09-17	September	5	fall
3168	289	윗세오름	7	77	2022-09-07	22.4	23	22	0	4	2022-09-07	September	2	fall
3169	289	윗세오름	7	78	2022-09-08	23.541666666666668	26	21	20	4	2022-09-08	September	3	fall
3170	289	윗세오름	7	79	2022-09-09	23.5	26	21	20	4	2022-09-09	September	4	fall
3171	289	윗세오름	7	80	2022-09-10	24.0	26	22	30	4	2022-09-10	September	5	fall
3172	289	윗세오름	7	81	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
3173	289	윗세오름	7	82	2022-09-12	25.5	27	24	40	4	2022-09-12	September	0	fall
3174	289	윗세오름	7	83	2022-09-13	25.5	27	24	80	4	2022-09-13	September	1	fall
3175	289	윗세오름	7	84	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
3176	289	윗세오름	7	85	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
3177	289	윗세오름	7	86	2022-09-16	26.0	28	24	40	4	2022-09-16	September	4	fall
3178	289	윗세오름	7	87	2022-09-17	26.0	29	23	40	4	2022-09-17	September	5	fall
3179	290	유민미술관	2	22	2022-09-07	23.4	24	23	0	4	2022-09-07	September	2	fall
3180	290	유민미술관	2	23	2022-09-08	24.33333333333333	26	23	20	4	2022-09-08	September	3	fall
3181	290	유민미술관	2	24	2022-09-09	24.33333333333333	25	23	30	4	2022-09-09	September	4	fall
3182	290	유민미술관	2	25	2022-09-10	25.0	26	24	30	4	2022-09-10	September	5	fall
3183	290	유민미술관	2	26	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
3184	290	유민미술관	2	27	2022-09-12	25.0	27	23	40	4	2022-09-12	September	0	fall
3185	290	유민미술관	2	28	2022-09-13	25.0	27	23	80	4	2022-09-13	September	1	fall
3186	290	유민미술관	2	29	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
3187	290	유민미술관	2	30	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
3188	290	유민미술관	2	31	2022-09-16	25.0	27	23	40	4	2022-09-16	September	4	fall
3189	290	유민미술관	2	32	2022-09-17	25.5	28	23	40	4	2022-09-17	September	5	fall
3190	291	유채꽃프라자	4	44	2022-09-07	22.4	23	22	0	4	2022-09-07	September	2	fall
3191	291	유채꽃프라자	4	45	2022-09-08	23.95833333333333	27	22	20	4	2022-09-08	September	3	fall
3192	291	유채꽃프라자	4	46	2022-09-09	23.916666666666668	26	22	30	4	2022-09-09	September	4	fall
3193	291	유채꽃프라자	4	47	2022-09-10	24.666666666666668	26	24	30	4	2022-09-10	September	5	fall
3194	291	유채꽃프라자	4	48	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
3195	291	유채꽃프라자	4	49	2022-09-12	25.0	27	23	40	4	2022-09-12	September	0	fall
3196	291	유채꽃프라자	4	50	2022-09-13	25.0	27	23	80	4	2022-09-13	September	1	fall
3197	291	유채꽃프라자	4	51	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
3198	291	유채꽃프라자	4	52	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
3199	291	유채꽃프라자	4	53	2022-09-16	25.0	27	23	40	4	2022-09-16	September	4	fall
3200	291	유채꽃프라자	4	54	2022-09-17	25.5	28	23	40	4	2022-09-17	September	5	fall
3201	292	이승악오름	11	121	2022-09-07	23.4	24	23	0	4	2022-09-07	September	2	fall
3202	292	이승악오름	11	122	2022-09-08	24.5	27	22	20	4	2022-09-08	September	3	fall
3203	292	이승악오름	11	123	2022-09-09	24.25	26	22	20	4	2022-09-09	September	4	fall
3204	292	이승악오름	11	124	2022-09-10	24.08333333333333	26	23	30	4	2022-09-10	September	5	fall
3205	292	이승악오름	11	125	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
3206	292	이승악오름	11	126	2022-09-12	25.5	27	24	40	4	2022-09-12	September	0	fall
3207	292	이승악오름	11	127	2022-09-13	25.5	27	24	80	4	2022-09-13	September	1	fall
3208	292	이승악오름	11	128	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
3209	292	이승악오름	11	129	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
3210	292	이승악오름	11	130	2022-09-16	26.0	28	24	40	4	2022-09-16	September	4	fall
3211	292	이승악오름	11	131	2022-09-17	26.0	29	23	40	4	2022-09-17	September	5	fall
3212	293	이중섭거리	5	55	2022-09-07	25.0	26	24	0	4	2022-09-07	September	2	fall
3213	293	이중섭거리	5	56	2022-09-08	25.541666666666668	29	22	20	4	2022-09-08	September	3	fall
3214	293	이중섭거리	5	57	2022-09-09	25.041666666666668	28	23	20	4	2022-09-09	September	4	fall
3215	293	이중섭거리	5	58	2022-09-10	25.416666666666668	27	24	30	4	2022-09-10	September	5	fall
3216	293	이중섭거리	5	59	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
3217	293	이중섭거리	5	60	2022-09-12	25.5	27	24	40	4	2022-09-12	September	0	fall
3218	293	이중섭거리	5	61	2022-09-13	25.5	27	24	80	4	2022-09-13	September	1	fall
3219	293	이중섭거리	5	62	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
3220	293	이중섭거리	5	63	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
3221	293	이중섭거리	5	64	2022-09-16	26.0	28	24	40	4	2022-09-16	September	4	fall
3222	293	이중섭거리	5	65	2022-09-17	26.0	29	23	40	4	2022-09-17	September	5	fall
3223	294	이중섭미술관	5	55	2022-09-07	25.0	26	24	0	4	2022-09-07	September	2	fall
3224	294	이중섭미술관	5	56	2022-09-08	25.541666666666668	29	22	20	4	2022-09-08	September	3	fall
3225	294	이중섭미술관	5	57	2022-09-09	25.041666666666668	28	23	20	4	2022-09-09	September	4	fall
3226	294	이중섭미술관	5	58	2022-09-10	25.416666666666668	27	24	30	4	2022-09-10	September	5	fall
3227	294	이중섭미술관	5	59	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
3228	294	이중섭미술관	5	60	2022-09-12	25.5	27	24	40	4	2022-09-12	September	0	fall
3229	294	이중섭미술관	5	61	2022-09-13	25.5	27	24	80	4	2022-09-13	September	1	fall
3230	294	이중섭미술관	5	62	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
3231	294	이중섭미술관	5	63	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
3232	294	이중섭미술관	5	64	2022-09-16	26.0	28	24	40	4	2022-09-16	September	4	fall
3233	294	이중섭미술관	5	65	2022-09-17	26.0	29	23	40	4	2022-09-17	September	5	fall
3234	295	이호랜드방파제등대	11	121	2022-09-07	23.4	24	23	0	4	2022-09-07	September	2	fall
3235	295	이호랜드방파제등대	11	122	2022-09-08	24.5	27	22	20	4	2022-09-08	September	3	fall
3236	295	이호랜드방파제등대	11	123	2022-09-09	24.25	26	22	20	4	2022-09-09	September	4	fall
3237	295	이호랜드방파제등대	11	124	2022-09-10	24.08333333333333	26	23	30	4	2022-09-10	September	5	fall
3238	295	이호랜드방파제등대	11	125	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
3239	295	이호랜드방파제등대	11	126	2022-09-12	25.5	27	24	40	4	2022-09-12	September	0	fall
3240	295	이호랜드방파제등대	11	127	2022-09-13	25.5	27	24	80	4	2022-09-13	September	1	fall
3241	295	이호랜드방파제등대	11	128	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
3242	295	이호랜드방파제등대	11	129	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
3243	295	이호랜드방파제등대	11	130	2022-09-16	26.0	28	24	40	4	2022-09-16	September	4	fall
3244	295	이호랜드방파제등대	11	131	2022-09-17	26.0	29	23	40	4	2022-09-17	September	5	fall
3245	296	이호랜드방사제등대	11	121	2022-09-07	23.4	24	23	0	4	2022-09-07	September	2	fall
3246	296	이호랜드방사제등대	11	122	2022-09-08	24.5	27	22	20	4	2022-09-08	September	3	fall
3247	296	이호랜드방사제등대	11	123	2022-09-09	24.25	26	22	20	4	2022-09-09	September	4	fall
3248	296	이호랜드방사제등대	11	124	2022-09-10	24.08333333333333	26	23	30	4	2022-09-10	September	5	fall
3249	296	이호랜드방사제등대	11	125	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
3250	296	이호랜드방사제등대	11	126	2022-09-12	25.5	27	24	40	4	2022-09-12	September	0	fall
3251	296	이호랜드방사제등대	11	127	2022-09-13	25.5	27	24	80	4	2022-09-13	September	1	fall
3252	296	이호랜드방사제등대	11	128	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
3253	296	이호랜드방사제등대	11	129	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
3254	296	이호랜드방사제등대	11	130	2022-09-16	26.0	28	24	40	4	2022-09-16	September	4	fall
3255	296	이호랜드방사제등대	11	131	2022-09-17	26.0	29	23	40	4	2022-09-17	September	5	fall
3256	297	이호테우말등대	11	121	2022-09-07	23.4	24	23	0	4	2022-09-07	September	2	fall
3257	297	이호테우말등대	11	122	2022-09-08	24.5	27	22	20	4	2022-09-08	September	3	fall
3258	297	이호테우말등대	11	123	2022-09-09	24.25	26	22	20	4	2022-09-09	September	4	fall
3259	297	이호테우말등대	11	124	2022-09-10	24.08333333333333	26	23	30	4	2022-09-10	September	5	fall
3260	297	이호테우말등대	11	125	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
3261	297	이호테우말등대	11	126	2022-09-12	25.5	27	24	40	4	2022-09-12	September	0	fall
3262	297	이호테우말등대	11	127	2022-09-13	25.5	27	24	80	4	2022-09-13	September	1	fall
3263	297	이호테우말등대	11	128	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
3264	297	이호테우말등대	11	129	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
3265	297	이호테우말등대	11	130	2022-09-16	26.0	28	24	40	4	2022-09-16	September	4	fall
3266	297	이호테우말등대	11	131	2022-09-17	26.0	29	23	40	4	2022-09-17	September	5	fall
3267	298	이호테우해변	11	121	2022-09-07	23.4	24	23	0	4	2022-09-07	September	2	fall
3268	298	이호테우해변	11	122	2022-09-08	24.5	27	22	20	4	2022-09-08	September	3	fall
3269	298	이호테우해변	11	123	2022-09-09	24.25	26	22	20	4	2022-09-09	September	4	fall
3270	298	이호테우해변	11	124	2022-09-10	24.08333333333333	26	23	30	4	2022-09-10	September	5	fall
3271	298	이호테우해변	11	125	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
3272	298	이호테우해변	11	126	2022-09-12	25.5	27	24	40	4	2022-09-12	September	0	fall
3273	298	이호테우해변	11	127	2022-09-13	25.5	27	24	80	4	2022-09-13	September	1	fall
3274	298	이호테우해변	11	128	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
3275	298	이호테우해변	11	129	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
3276	298	이호테우해변	11	130	2022-09-16	26.0	28	24	40	4	2022-09-16	September	4	fall
3277	298	이호테우해변	11	131	2022-09-17	26.0	29	23	40	4	2022-09-17	September	5	fall
3278	299	일출랜드	2	22	2022-09-07	23.4	24	23	0	4	2022-09-07	September	2	fall
3279	299	일출랜드	2	23	2022-09-08	24.33333333333333	26	23	20	4	2022-09-08	September	3	fall
3280	299	일출랜드	2	24	2022-09-09	24.33333333333333	25	23	30	4	2022-09-09	September	4	fall
3281	299	일출랜드	2	25	2022-09-10	25.0	26	24	30	4	2022-09-10	September	5	fall
3282	299	일출랜드	2	26	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
3283	299	일출랜드	2	27	2022-09-12	25.0	27	23	40	4	2022-09-12	September	0	fall
3284	299	일출랜드	2	28	2022-09-13	25.0	27	23	80	4	2022-09-13	September	1	fall
3285	299	일출랜드	2	29	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
3286	299	일출랜드	2	30	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
3287	299	일출랜드	2	31	2022-09-16	25.0	27	23	40	4	2022-09-16	September	4	fall
3288	299	일출랜드	2	32	2022-09-17	25.5	28	23	40	4	2022-09-17	September	5	fall
3289	300	자구리문화예술공원	5	55	2022-09-07	25.0	26	24	0	4	2022-09-07	September	2	fall
3290	300	자구리문화예술공원	5	56	2022-09-08	25.541666666666668	29	22	20	4	2022-09-08	September	3	fall
3291	300	자구리문화예술공원	5	57	2022-09-09	25.041666666666668	28	23	20	4	2022-09-09	September	4	fall
3292	300	자구리문화예술공원	5	58	2022-09-10	25.416666666666668	27	24	30	4	2022-09-10	September	5	fall
3293	300	자구리문화예술공원	5	59	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
3294	300	자구리문화예술공원	5	60	2022-09-12	25.5	27	24	40	4	2022-09-12	September	0	fall
3295	300	자구리문화예술공원	5	61	2022-09-13	25.5	27	24	80	4	2022-09-13	September	1	fall
3296	300	자구리문화예술공원	5	62	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
3297	300	자구리문화예술공원	5	63	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
3298	300	자구리문화예술공원	5	64	2022-09-16	26.0	28	24	40	4	2022-09-16	September	4	fall
3299	300	자구리문화예술공원	5	65	2022-09-17	26.0	29	23	40	4	2022-09-17	September	5	fall
3300	301	저지문화예술인마을	9	99	2022-09-07	23.0	23	23	0	4	2022-09-07	September	2	fall
3301	301	저지문화예술인마을	9	100	2022-09-08	23.791666666666668	26	22	20	4	2022-09-08	September	3	fall
3302	301	저지문화예술인마을	9	101	2022-09-09	23.83333333333333	26	22	20	4	2022-09-09	September	4	fall
3303	301	저지문화예술인마을	9	102	2022-09-10	24.041666666666668	26	22	30	4	2022-09-10	September	5	fall
3304	301	저지문화예술인마을	9	103	2022-09-11	25.5	28	23	40	4	2022-09-11	September	6	fall
3305	301	저지문화예술인마을	9	104	2022-09-12	25.5	28	23	40	4	2022-09-12	September	0	fall
3306	301	저지문화예술인마을	9	105	2022-09-13	25.5	28	23	80	4	2022-09-13	September	1	fall
3307	301	저지문화예술인마을	9	106	2022-09-14	26.5	29	24	40	4	2022-09-14	September	2	fall
3308	301	저지문화예술인마을	9	107	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
3309	301	저지문화예술인마을	9	108	2022-09-16	25.0	27	23	40	4	2022-09-16	September	4	fall
3310	301	저지문화예술인마을	9	109	2022-09-17	25.5	28	23	40	4	2022-09-17	September	5	fall
3311	302	저지오름	9	99	2022-09-07	23.0	23	23	0	4	2022-09-07	September	2	fall
3312	302	저지오름	9	100	2022-09-08	23.791666666666668	26	22	20	4	2022-09-08	September	3	fall
3313	302	저지오름	9	101	2022-09-09	23.83333333333333	26	22	20	4	2022-09-09	September	4	fall
3314	302	저지오름	9	102	2022-09-10	24.041666666666668	26	22	30	4	2022-09-10	September	5	fall
3315	302	저지오름	9	103	2022-09-11	25.5	28	23	40	4	2022-09-11	September	6	fall
3316	302	저지오름	9	104	2022-09-12	25.5	28	23	40	4	2022-09-12	September	0	fall
3317	302	저지오름	9	105	2022-09-13	25.5	28	23	80	4	2022-09-13	September	1	fall
3318	302	저지오름	9	106	2022-09-14	26.5	29	24	40	4	2022-09-14	September	2	fall
3319	302	저지오름	9	107	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
3320	302	저지오름	9	108	2022-09-16	25.0	27	23	40	4	2022-09-16	September	4	fall
3321	302	저지오름	9	109	2022-09-17	25.5	28	23	40	4	2022-09-17	September	5	fall
3322	303	점보빌리지	3	33	2022-09-07	22.8	23	22	0	4	2022-09-07	September	2	fall
3323	303	점보빌리지	3	34	2022-09-08	24.58333333333333	28	21	20	4	2022-09-08	September	3	fall
3324	303	점보빌리지	3	35	2022-09-09	24.291666666666668	28	21	20	4	2022-09-09	September	4	fall
3325	303	점보빌리지	3	36	2022-09-10	24.83333333333333	28	22	30	4	2022-09-10	September	5	fall
3326	303	점보빌리지	3	37	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
3327	303	점보빌리지	3	38	2022-09-12	25.5	27	24	40	4	2022-09-12	September	0	fall
3328	303	점보빌리지	3	39	2022-09-13	25.5	27	24	80	4	2022-09-13	September	1	fall
3329	303	점보빌리지	3	40	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
3330	303	점보빌리지	3	41	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
3331	303	점보빌리지	3	42	2022-09-16	26.0	28	24	40	4	2022-09-16	September	4	fall
3332	303	점보빌리지	3	43	2022-09-17	26.0	29	23	40	4	2022-09-17	September	5	fall
3333	304	정물오름	10	110	2022-09-07	22.0	22	22	0	4	2022-09-07	September	2	fall
3334	304	정물오름	10	111	2022-09-08	23.541666666666668	27	20	20	4	2022-09-08	September	3	fall
3335	304	정물오름	10	112	2022-09-09	23.166666666666668	26	20	20	4	2022-09-09	September	4	fall
3336	304	정물오름	10	113	2022-09-10	23.875	26	21	30	4	2022-09-10	September	5	fall
3337	304	정물오름	10	114	2022-09-11	25.5	28	23	40	4	2022-09-11	September	6	fall
3338	304	정물오름	10	115	2022-09-12	25.5	28	23	40	4	2022-09-12	September	0	fall
3339	304	정물오름	10	116	2022-09-13	25.5	28	23	80	4	2022-09-13	September	1	fall
3340	304	정물오름	10	117	2022-09-14	26.5	29	24	40	4	2022-09-14	September	2	fall
3341	304	정물오름	10	118	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
3342	304	정물오름	10	119	2022-09-16	25.0	27	23	40	4	2022-09-16	September	4	fall
3343	304	정물오름	10	120	2022-09-17	25.5	28	23	40	4	2022-09-17	September	5	fall
3344	305	정방폭포	5	55	2022-09-07	25.0	26	24	0	4	2022-09-07	September	2	fall
3345	305	정방폭포	5	56	2022-09-08	25.541666666666668	29	22	20	4	2022-09-08	September	3	fall
3346	305	정방폭포	5	57	2022-09-09	25.041666666666668	28	23	20	4	2022-09-09	September	4	fall
3347	305	정방폭포	5	58	2022-09-10	25.416666666666668	27	24	30	4	2022-09-10	September	5	fall
3348	305	정방폭포	5	59	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
3349	305	정방폭포	5	60	2022-09-12	25.5	27	24	40	4	2022-09-12	September	0	fall
3350	305	정방폭포	5	61	2022-09-13	25.5	27	24	80	4	2022-09-13	September	1	fall
3351	305	정방폭포	5	62	2022-09-14	26.0	28	24	40	4	2022-09-14	September	2	fall
3352	305	정방폭포	5	63	2022-09-15	26.0	28	24	40	4	2022-09-15	September	3	fall
3353	305	정방폭포	5	64	2022-09-16	26.0	28	24	40	4	2022-09-16	September	4	fall
3354	305	정방폭포	5	65	2022-09-17	26.0	29	23	40	4	2022-09-17	September	5	fall
3355	306	제라진오프로드제주캠프	8	88	2022-09-07	22.2	23	22	0	4	2022-09-07	September	2	fall
3356	306	제라진오프로드제주캠프	8	89	2022-09-08	23.125	25	21	20	4	2022-09-08	September	3	fall
3357	306	제라진오프로드제주캠프	8	90	2022-09-09	22.875	25	21	30	4	2022-09-09	September	4	fall
3358	306	제라진오프로드제주캠프	8	91	2022-09-10	23.25	24	22	30	4	2022-09-10	September	5	fall
3359	306	제라진오프로드제주캠프	8	92	2022-09-11	25.0	27	23	40	4	2022-09-11	September	6	fall
3360	306	제라진오프로드제주캠프	8	93	2022-09-12	25.5	27	24	40	4	2022-09-12	September	0	fall
3361	306	제라진오프로드제주캠프	8	94	2022-09-13	25.5	27	24	80	4	2022-09-13	September	1	fall
