title,area_code,r_spotId,date,avgTemp,highTemp,lowTemp,rainProb,weather,predict
종달항선착장,6,381.0,2022-09-08,23.5,26,21,20,4,10.940198
태웃개,0,415.0,2022-09-09,23.75,27,21,20,4,10.936483
삼성혈,11,144.0,2022-09-16,26.0,28,24,40,4,10.933617
대포포구,5,71.0,2022-09-11,25.0,27,23,40,4,10.933574
아끈다랑쉬,6,225.0,2022-09-17,25.5,28,23,40,4,10.925978
태웃개,0,415.0,2022-09-11,25.0,27,23,40,4,10.920017
월령포구,10,281.0,2022-09-15,26.0,28,24,40,4,10.919939
청굴물,6,402.0,2022-09-09,23.416666666666668,25,21,30,4,10.917523
별방진,6,114.0,2022-09-09,23.416666666666668,25,21,30,4,10.917523
창꼼,8,397.0,2022-09-09,22.875,25,21,30,4,10.917523
종달리해안도로,6,380.0,2022-09-09,23.416666666666668,25,21,30,4,10.917523
조천함덕해안도로,8,375.0,2022-09-09,22.875,25,21,30,4,10.917523
렛츠런파크제주,8,92.0,2022-09-09,22.875,25,21,30,4,10.917523
거문오름탐방안내소,8,16.0,2022-09-09,22.875,25,21,30,4,10.917523
김녕요트투어,6,48.0,2022-09-09,23.416666666666668,25,21,30,4,10.917523
지미봉,6,389.0,2022-09-09,23.416666666666668,25,21,30,4,10.917523
삼다수숲길,8,142.0,2022-09-09,22.875,25,21,30,4,10.917523
동백동산,8,84.0,2022-09-09,22.875,25,21,30,4,10.917523
서프라이즈테마파크,8,168.0,2022-09-09,22.875,25,21,30,4,10.917523
구엄포구,7,33.0,2022-09-08,23.541666666666668,26,21,20,4,10.91391
붉은오름,4,118.0,2022-09-09,23.916666666666668,26,22,30,4,10.910741
낙타트래킹,4,52.0,2022-09-09,23.916666666666668,26,22,30,4,10.910741
유채꽃프라자,4,291.0,2022-09-09,23.916666666666668,26,22,30,4,10.910741
빅볼랜드,7,125.0,2022-09-08,23.541666666666668,26,21,20,4,10.91032
자구리문화예술공원,5,300.0,2022-09-12,25.5,27,24,40,4,10.909135
엉덩물계곡,5,247.0,2022-09-07,25.0,26,24,0,4,10.908461
소금막해변,4,190.0,2022-09-08,23.95833333333333,27,22,20,4,10.901029
J1카트클럽,11,5.0,2022-09-10,24.08333333333333,26,23,30,4,10.890879
코난비치,6,410.0,2022-09-10,24.125,25,23,30,4,10.865167
답다니수국밭,5,66.0,2022-09-08,25.541666666666668,29,22,20,4,10.861956
고스트타운,7,25.0,2022-09-11,25.0,27,23,40,4,10.860875
M1971요트투어,1,6.0,2022-09-14,26.0,28,24,40,4,10.855729
소정방폭포,5,192.0,2022-09-07,25.0,26,24,0,4,10.853015
짱구네유채꽃밭,2,392.0,2022-09-12,25.0,27,23,40,4,10.852858
제이엠그랑블루요트,5,307.0,2022-09-09,25.041666666666668,28,23,20,4,10.842586
상가리야자숲,7,147.0,2022-09-15,26.0,28,24,40,4,10.836962
속골유원지,5,194.0,2022-09-11,25.0,27,23,40,4,10.836267
산방산랜드,3,136.0,2022-09-11,25.0,27,23,40,4,10.832462
자구리문화예술공원,5,300.0,2022-09-16,26.0,28,24,40,4,10.830764
서귀포칠십리공원,5,161.0,2022-09-10,25.416666666666668,27,24,30,4,10.823963
신도포구,1,213.0,2022-09-08,24.33333333333333,28,21,20,4,10.820914
강정천유원지,5,12.0,2022-09-17,26.0,29,23,40,4,10.807982
궷물오름,7,36.0,2022-09-14,26.0,28,24,40,4,10.805052
오라동메밀밭,11,255.0,2022-09-10,24.08333333333333,26,23,30,4,10.8027315
다이노대발이파크,0,64.0,2022-09-11,25.0,27,23,40,4,10.799305
오조포구,2,258.0,2022-09-13,25.0,27,23,80,4,10.798227
성산세화해안도로,6,175.0,2022-09-12,25.0,27,23,40,4,10.796395
수월봉지질트레일,9,209.0,2022-09-11,25.5,28,23,40,4,10.789697
제주도립김창열미술관,9,313.0,2022-09-15,26.0,28,24,40,4,10.789061
용담이호해안도로,11,266.0,2022-09-13,25.5,27,24,80,4,10.776318
수산저수지,7,205.0,2022-09-08,23.541666666666668,26,21,20,4,10.774876
짱구네유채꽃밭,2,392.0,2022-09-08,24.33333333333333,26,23,20,4,10.770604
제주레포츠랜드,8,320.0,2022-09-13,25.5,27,24,80,4,10.764445
물영아리오름,0,104.0,2022-09-13,25.5,27,24,80,4,10.759608
노루생태관찰원,11,55.0,2022-09-14,26.0,28,24,40,4,10.757853
쇠소깍해변,5,200.0,2022-09-14,26.0,28,24,40,4,10.756751
서귀포자연휴양림매표소,5,158.0,2022-09-11,25.0,27,23,40,4,10.747042
박수기정,3,109.0,2022-09-07,22.8,23,22,0,4,10.743877
고성오일시장,2,24.0,2022-09-17,25.5,28,23,40,4,10.741416
중문승마공원,5,385.0,2022-09-16,26.0,28,24,40,4,10.721478
바이나흐튼크리스마스박물관,3,107.0,2022-09-08,24.58333333333333,28,21,20,4,10.719571
삼성혈,11,144.0,2022-09-14,26.0,28,24,40,4,10.713782
제주불빛정원,7,329.0,2022-09-15,26.0,28,24,40,4,10.713741
서귀포자연휴양림매표소,5,158.0,2022-09-09,25.041666666666668,28,23,20,4,10.711044
방림원,9,110.0,2022-09-10,24.041666666666668,26,22,30,4,10.703571
엉알해안산책로,9,249.0,2022-09-16,25.0,27,23,40,4,10.694771
하도해수욕장,6,435.0,2022-09-07,22.0,22,22,0,4,10.692987
신흥바다낚시공원,8,222.0,2022-09-11,25.0,27,23,40,4,10.670919
제주세계자연유산센터,8,331.0,2022-09-12,25.5,27,24,40,4,10.67034
렛츠런파크제주,8,92.0,2022-09-08,23.125,25,21,20,4,10.663492
서프라이즈테마파크,8,168.0,2022-09-08,23.125,25,21,20,4,10.663492
동백동산,8,84.0,2022-09-08,23.125,25,21,20,4,10.663492
창꼼,8,397.0,2022-09-08,23.125,25,21,20,4,10.663492
거문오름탐방안내소,8,16.0,2022-09-08,23.125,25,21,20,4,10.663492
조천함덕해안도로,8,375.0,2022-09-08,23.125,25,21,20,4,10.663492
삼다수숲길,8,142.0,2022-09-08,23.125,25,21,20,4,10.663492
관음사,11,29.0,2022-09-13,25.5,27,24,80,4,10.661881
관덕정,11,28.0,2022-09-17,26.0,29,23,40,4,10.641232
제주승마공원,7,333.0,2022-09-12,25.5,27,24,40,4,10.639359
머체왓숲길,0,98.0,2022-09-15,26.0,28,24,40,4,10.636513
점보빌리지,3,303.0,2022-09-15,26.0,28,24,40,4,10.627786
한라산,11,442.0,2022-09-15,26.0,28,24,40,4,10.62406
종달리수국길,6,378.0,2022-09-10,24.125,25,23,30,4,10.620444
자구리문화예술공원,5,300.0,2022-09-14,26.0,28,24,40,4,10.61093
비양도선착장,10,123.0,2022-09-16,25.0,27,23,40,4,10.605631
제주세계자연유산센터,8,331.0,2022-09-16,26.0,28,24,40,4,10.591969
산방산랜드,3,136.0,2022-09-17,26.0,29,23,40,4,10.588861
산방산랜드,3,136.0,2022-09-10,24.83333333333333,28,22,30,4,10.588861
용담포구,11,267.0,2022-09-10,24.08333333333333,26,23,30,4,10.57871
강정마을해안도로,5,11.0,2022-09-15,26.0,28,24,40,4,10.569343
종달리해변,6,379.0,2022-09-14,26.0,28,24,40,4,10.568693
제주승마공원,7,333.0,2022-09-16,26.0,28,24,40,4,10.560988
짱구네유채꽃밭,2,392.0,2022-09-14,26.0,28,24,40,4,10.554652
수월봉지질트레일,9,209.0,2022-09-17,25.5,28,23,40,4,10.546101
신화워터파크,3,220.0,2022-09-12,25.5,27,24,40,4,10.54177
서부두수산시장,11,166.0,2022-09-11,25.0,27,23,40,4,10.522648
클랭블루,9,412.0,2022-09-07,23.0,23,23,0,4,10.519506
다이노대발이파크,0,64.0,2022-09-08,23.95833333333333,28,21,20,4,10.514657
성산세화해안도로,6,175.0,2022-09-14,26.0,28,24,40,4,10.49819
고성오일시장,2,24.0,2022-09-11,25.0,27,23,40,4,10.489163
탐라승마장,8,413.0,2022-09-12,25.5,27,24,40,4,10.48684
감따남,5,10.0,2022-09-08,25.541666666666668,29,22,20,4,10.46736
해녀의부엌,6,460.0,2022-09-11,25.0,27,23,40,4,10.465292
코난비치,6,410.0,2022-09-13,25.0,27,23,80,4,10.463564
신화워터파크,3,220.0,2022-09-16,26.0,28,24,40,4,10.463399
서부두수산시장,11,166.0,2022-09-17,26.0,29,23,40,4,10.461445
관덕정,11,28.0,2022-09-10,24.08333333333333,26,23,30,4,10.457102
제이엠그랑블루요트,5,307.0,2022-09-10,25.416666666666668,27,24,30,4,10.446259
신흥바다낚시공원,8,222.0,2022-09-17,26.0,29,23,40,4,10.42732
진성배낚시,9,390.0,2022-09-10,24.041666666666668,26,22,30,4,10.42681
황우지해안열두굴,5,477.0,2022-09-07,25.0,26,24,0,4,10.425884
탐라승마장,8,413.0,2022-09-16,26.0,28,24,40,4,10.408469
쇠머리오름,2,198.0,2022-09-10,25.0,26,24,30,4,10.398539
안덕산방도서관,3,234.0,2022-09-17,26.0,29,23,40,4,10.388779
조은승마장,3,373.0,2022-09-08,24.58333333333333,28,21,20,4,10.385955
제주세계자연유산센터,8,331.0,2022-09-14,26.0,28,24,40,4,10.372134
산방산유람선,3,137.0,2022-09-08,24.58333333333333,28,21,20,4,10.369489
제주승마공원,7,333.0,2022-09-14,26.0,28,24,40,4,10.341154
조랑말체험공원,4,372.0,2022-09-11,25.0,27,23,40,4,10.327226
표선민속오일시장,4,428.0,2022-09-10,24.666666666666668,26,24,30,4,10.319286
제주제트중문점,5,360.0,2022-09-15,26.0,28,24,40,4,10.317135
탐라승마장,8,413.0,2022-09-14,26.0,28,24,40,4,10.308852
제주승마공원,7,333.0,2022-09-15,26.0,28,24,40,4,10.306036
신창풍차해안,9,216.0,2022-09-07,23.0,23,23,0,4,10.29855
종달리수국길,6,378.0,2022-09-16,25.0,27,23,40,4,10.29516
삼무공원,11,143.0,2022-09-12,25.5,27,24,40,4,10.291808
소금막해변,4,190.0,2022-09-16,25.0,27,23,40,4,10.290718
안덕산방도서관,3,234.0,2022-09-11,25.0,27,23,40,4,10.281471
하례감귤체험농장,0,436.0,2022-09-16,26.0,28,24,40,4,10.268243
신화워터파크,3,220.0,2022-09-14,26.0,28,24,40,4,10.243565
해녀의부엌,6,460.0,2022-09-17,25.5,28,23,40,4,10.221689
엉알해안산책로,9,249.0,2022-09-08,23.791666666666668,26,22,20,4,10.22154
제이엠그랑블루요트,5,307.0,2022-09-14,26.0,28,24,40,4,10.21866
다이노대발이파크,0,64.0,2022-09-17,26.0,29,23,40,4,10.217919
아프리카박물관,5,232.0,2022-09-07,25.0,26,24,0,4,10.215579
비양도선착장,10,123.0,2022-09-12,25.5,28,23,40,4,10.214654
삼무공원,11,143.0,2022-09-16,26.0,28,24,40,4,10.213437
구두미포구,5,32.0,2022-09-07,25.0,26,24,0,4,10.207059
대포포구,5,71.0,2022-09-10,25.416666666666668,27,24,30,4,10.1837845
소천지,5,193.0,2022-09-15,26.0,28,24,40,4,10.169676
고흐의정원,2,26.0,2022-09-16,25.0,27,23,40,4,10.167816
송당무끈모루,6,195.0,2022-09-11,25.0,27,23,40,4,10.167517
서프라이즈테마파크,8,168.0,2022-09-15,26.0,28,24,40,4,10.167499
천왕사,11,398.0,2022-09-15,26.0,28,24,40,4,10.167499
수산봉,7,204.0,2022-09-15,26.0,28,24,40,4,10.167499
초콜릿박물관,1,406.0,2022-09-15,26.0,28,24,40,4,10.167499
이승악오름,11,292.0,2022-09-15,26.0,28,24,40,4,10.167499
그리스신화박물관,10,40.0,2022-09-15,26.0,28,24,40,4,10.167499
붉은오름,4,118.0,2022-09-15,26.0,28,24,40,4,10.167499
용연계곡,11,272.0,2022-09-15,26.0,28,24,40,4,10.167499
낙타트래킹,4,52.0,2022-09-15,26.0,28,24,40,4,10.167499
지미봉,6,389.0,2022-09-15,26.0,28,24,40,4,10.167499
레포츠공원,11,91.0,2022-09-15,26.0,28,24,40,4,10.167499
섭지코지전망대,2,173.0,2022-09-15,26.0,28,24,40,4,10.167499
일출랜드,2,299.0,2022-09-15,26.0,28,24,40,4,10.167499
동백동산,8,84.0,2022-09-15,26.0,28,24,40,4,10.167499
청굴물,6,402.0,2022-09-15,26.0,28,24,40,4,10.167499
하모해수욕장,1,437.0,2022-09-15,26.0,28,24,40,4,10.167499
유민미술관,2,290.0,2022-09-15,26.0,28,24,40,4,10.167499
종달리해안도로,6,380.0,2022-09-15,26.0,28,24,40,4,10.167499
힐링카약파크비체올린,9,481.0,2022-09-15,26.0,28,24,40,4,10.167499
액트몬제주중문점,5,239.0,2022-09-15,26.0,28,24,40,4,10.167499
차귀도달래배낚시,9,394.0,2022-09-15,26.0,28,24,40,4,10.167499
감귤박물관,5,9.0,2022-09-15,26.0,28,24,40,4,10.167499
대유랜드,5,68.0,2022-09-15,26.0,28,24,40,4,10.167499
김영갑갤러리두모악,2,51.0,2022-09-15,26.0,28,24,40,4,10.167499
유채꽃프라자,4,291.0,2022-09-15,26.0,28,24,40,4,10.167499
싱계물공원,9,224.0,2022-09-15,26.0,28,24,40,4,10.167499
창꼼,8,397.0,2022-09-15,26.0,28,24,40,4,10.167499
조천함덕해안도로,8,375.0,2022-09-15,26.0,28,24,40,4,10.167499
별방진,6,114.0,2022-09-15,26.0,28,24,40,4,10.167499
비양도,10,122.0,2022-09-15,26.0,28,24,40,4,10.167499
포도뮤지엄,3,426.0,2022-09-15,26.0,28,24,40,4,10.167499
거문오름탐방안내소,8,16.0,2022-09-15,26.0,28,24,40,4,10.167499
5.16도로숲터널,0,3.0,2022-09-15,26.0,28,24,40,4,10.167499
제주4.3평화공원,11,308.0,2022-09-15,26.0,28,24,40,4,10.167499
큰노꼬메오름,7,411.0,2022-09-15,26.0,28,24,40,4,10.167499
대평포구,3,70.0,2022-09-15,26.0,28,24,40,4,10.167499
저지오름,9,302.0,2022-09-15,26.0,28,24,40,4,10.167499
새별프렌즈,7,151.0,2022-09-15,26.0,28,24,40,4,10.167499
탑동광장,11,414.0,2022-09-15,26.0,28,24,40,4,10.167499
캐니언파크제주,11,409.0,2022-09-15,26.0,28,24,40,4,10.167499
사라봉공원,11,130.0,2022-09-15,26.0,28,24,40,4,10.167499
어영소공원,11,244.0,2022-09-15,26.0,28,24,40,4,10.167499
노리매,1,56.0,2022-09-15,26.0,28,24,40,4,10.167499
세리월드,5,186.0,2022-09-15,26.0,28,24,40,4,10.167499
제주유리의성,9,357.0,2022-09-15,26.0,28,24,40,4,10.167499
진지동굴,3,391.0,2022-09-15,26.0,28,24,40,4,10.167499
수월봉전기자전거,9,207.0,2022-09-15,26.0,28,24,40,4,10.167499
차귀도,9,393.0,2022-09-15,26.0,28,24,40,4,10.167499
형제해안도로,1,465.0,2022-09-15,26.0,28,24,40,4,10.167499
제주도립미술관,11,314.0,2022-09-15,26.0,28,24,40,4,10.167499
보목포구,5,116.0,2022-09-15,26.0,28,24,40,4,10.167499
제주러브랜드,11,318.0,2022-09-15,26.0,28,24,40,4,10.167499
"숨,도",5,210.0,2022-09-15,26.0,28,24,40,4,10.167499
생각하는정원,9,154.0,2022-09-15,26.0,28,24,40,4,10.167499
알작지,11,237.0,2022-09-15,26.0,28,24,40,4,10.167499
용수리포구,9,271.0,2022-09-15,26.0,28,24,40,4,10.167499
렛츠런파크제주,8,92.0,2022-09-15,26.0,28,24,40,4,10.167499
강정포구,5,13.0,2022-09-15,26.0,28,24,40,4,10.167499
제주올레7코스,5,353.0,2022-09-15,26.0,28,24,40,4,10.167499
제주민속오일장입구,11,323.0,2022-09-15,26.0,28,24,40,4,10.167499
문도지오름,10,103.0,2022-09-15,26.0,28,24,40,4,10.167499
제주해양동물박물관,2,369.0,2022-09-15,26.0,28,24,40,4,10.167499
삼다수숲길,8,142.0,2022-09-15,26.0,28,24,40,4,10.167499
가파도,1,8.0,2022-09-15,26.0,28,24,40,4,10.167499
하고수동해수욕장,2,433.0,2022-09-15,26.0,28,24,40,4,10.167499
화순항,3,472.0,2022-09-15,26.0,28,24,40,4,10.167499
위미동백나무군락,0,286.0,2022-09-15,26.0,28,24,40,4,10.167499
어승생악,11,243.0,2022-09-15,26.0,28,24,40,4,10.167499
한라생태숲,11,448.0,2022-09-15,26.0,28,24,40,4,10.167499
바리메오름,7,106.0,2022-09-15,26.0,28,24,40,4,10.167499
사계항,3,128.0,2022-09-15,26.0,28,24,40,4,10.167499
휴애리수국축제,0,479.0,2022-09-15,26.0,28,24,40,4,10.167499
토토아뜰리에,7,420.0,2022-09-15,26.0,28,24,40,4,10.167499
제주양떼목장,7,338.0,2022-09-15,26.0,28,24,40,4,10.167499
퍼시픽리솜,5,424.0,2022-09-15,26.0,28,24,40,4,10.167499
돈내코유원지,5,79.0,2022-09-15,26.0,28,24,40,4,10.167499
김녕요트투어,6,48.0,2022-09-15,26.0,28,24,40,4,10.167499
사진놀이터,7,132.0,2022-09-15,26.0,28,24,40,4,10.167499
소정방폭포,5,192.0,2022-09-17,26.0,29,23,40,4,10.162872
이호랜드방파제등대,11,295.0,2022-09-12,25.5,27,24,40,4,10.132386
도두봉전망대,11,75.0,2022-09-12,25.5,27,24,40,4,10.127042
속골유원지,5,194.0,2022-09-10,25.416666666666668,27,24,30,4,10.123323
토이파크,3,419.0,2022-09-17,26.0,29,23,40,4,10.120681
청아투명카약,7,403.0,2022-09-11,25.0,27,23,40,4,10.116513
성산세화해안도로,6,175.0,2022-09-09,23.416666666666668,25,21,30,4,10.110613
중문승마공원,5,385.0,2022-09-08,25.541666666666668,29,22,20,4,10.0980015
쉬리의언덕,5,211.0,2022-09-07,25.0,26,24,0,4,10.094128
조랑말체험공원,4,372.0,2022-09-17,25.5,28,23,40,4,10.083623
동문공설시장,11,81.0,2022-09-11,25.0,27,23,40,4,10.067467
이호랜드방파제등대,11,295.0,2022-09-16,26.0,28,24,40,4,10.054015
도두봉전망대,11,75.0,2022-09-16,26.0,28,24,40,4,10.048671
하례감귤체험농장,0,436.0,2022-09-14,26.0,28,24,40,4,10.0484085
서귀포자연휴양림매표소,5,158.0,2022-09-08,25.541666666666668,29,22,20,4,10.036336
서귀포자연휴양림매표소,5,158.0,2022-09-10,25.416666666666668,27,24,30,4,10.034096
월정리투명카약,6,282.0,2022-09-10,24.125,25,23,30,4,10.032285
종달항선착장,6,381.0,2022-09-10,24.125,25,23,30,4,10.026507
제주보롬왓메밀밭축제,4,328.0,2022-09-08,23.95833333333333,27,22,20,4,10.010951
소인국테마파크,3,191.0,2022-09-07,22.8,23,22,0,4,10.008073
한림항도선대합실,10,455.0,2022-09-15,26.0,28,24,40,4,9.999603
삼무공원,11,143.0,2022-09-14,26.0,28,24,40,4,9.993603
제주세계자연유산센터,8,331.0,2022-09-09,22.875,25,21,30,4,9.984557
신창항,9,218.0,2022-09-11,25.5,28,23,40,4,9.981236
그대나의뮤즈 클림트to마티스,3,39.0,2022-09-11,25.0,27,23,40,4,9.969083
플레이네이쳐,3,431.0,2022-09-15,26.0,28,24,40,4,9.961475
제주허브동산,4,370.0,2022-09-07,22.4,23,22,0,4,9.956424
제주세계자연유산센터,8,331.0,2022-09-10,23.25,24,22,30,4,9.954332
송당무끈모루,6,195.0,2022-09-17,25.5,28,23,40,4,9.923922
서귀포칠십리공원,5,161.0,2022-09-09,25.041666666666668,28,23,20,4,9.9194565
비양도선착장,10,123.0,2022-09-14,26.5,29,24,40,4,9.916449
종달리수국길,6,378.0,2022-09-12,25.0,27,23,40,4,9.904183
한림매일시장,10,451.0,2022-09-16,25.0,27,23,40,4,9.9030285
소금막해변,4,190.0,2022-09-12,25.0,27,23,40,4,9.899741
혼인지,2,466.0,2022-09-15,26.0,28,24,40,4,9.8872385
제이엠그랑블루요트,5,307.0,2022-09-15,26.0,28,24,40,4,9.861163
답다니수국밭,5,66.0,2022-09-12,25.5,27,24,40,4,9.860668
진성배낚시,9,390.0,2022-09-14,26.5,29,24,40,4,9.856912
휴림,7,478.0,2022-09-11,25.0,27,23,40,4,9.855998
제주현대미술관,9,371.0,2022-09-12,25.5,28,23,40,4,9.851182
산방산랜드,3,136.0,2022-09-09,24.291666666666668,28,21,20,4,9.843672
제주올레6코스,5,352.0,2022-09-07,25.0,26,24,0,4,9.841749
이호랜드방파제등대,11,295.0,2022-09-14,26.0,28,24,40,4,9.83418
도두봉전망대,11,75.0,2022-09-14,26.0,28,24,40,4,9.828836
동문공설시장,11,81.0,2022-09-17,26.0,29,23,40,4,9.823874
월평포구,5,285.0,2022-09-15,26.0,28,24,40,4,9.813598
파더스가든,3,421.0,2022-09-07,22.8,23,22,0,4,9.808599
태웃개,0,415.0,2022-09-08,23.95833333333333,28,21,20,4,9.806399
답다니수국밭,5,66.0,2022-09-16,26.0,28,24,40,4,9.782297
빅볼랜드,7,125.0,2022-09-16,26.0,28,24,40,4,9.778238
고흐의정원,2,26.0,2022-09-12,25.0,27,23,40,4,9.776839
고스트타운,7,25.0,2022-09-09,23.5,26,21,20,4,9.768521
소금막해변,4,190.0,2022-09-14,26.0,28,24,40,4,9.759977
노형수산시장,11,57.0,2022-09-07,23.4,24,23,0,4,9.751297
신창항,9,218.0,2022-09-17,25.5,28,23,40,4,9.737643
월정리해안도로,6,284.0,2022-09-16,25.0,27,23,40,4,9.735711
제주세계자연유산센터,8,331.0,2022-09-08,23.125,25,21,20,4,9.730526
그대나의뮤즈 클림트to마티스,3,39.0,2022-09-17,26.0,29,23,40,4,9.725489
그대나의뮤즈 클림트to마티스,3,39.0,2022-09-10,24.83333333333333,28,22,30,4,9.725489
M1971요트투어,1,6.0,2022-09-15,26.0,28,24,40,4,9.718127
월정리투명카약,6,282.0,2022-09-16,25.0,27,23,40,4,9.707001
종달항선착장,6,381.0,2022-09-16,25.0,27,23,40,4,9.701223
알뜨르비행장,1,236.0,2022-09-14,26.0,28,24,40,4,9.699922
고흐의정원,2,26.0,2022-09-08,24.33333333333333,26,23,20,4,9.694586
대포포구,5,71.0,2022-09-17,26.0,29,23,40,4,9.685705
제주조각공원,3,361.0,2022-09-12,25.5,27,24,40,4,9.668831
궷물오름,7,36.0,2022-09-15,26.0,28,24,40,4,9.66745
쇠머리오름,2,198.0,2022-09-08,24.33333333333333,26,23,20,4,9.656107
도련감귤나무숲,11,77.0,2022-09-10,24.08333333333333,26,23,30,4,9.645817
제주유채꽃축제,4,358.0,2022-09-10,24.666666666666668,26,24,30,4,9.640706
휴림,7,478.0,2022-09-09,23.5,26,21,20,4,9.63291
노루생태관찰원,11,55.0,2022-09-15,26.0,28,24,40,4,9.620251
쇠소깍해변,5,200.0,2022-09-15,26.0,28,24,40,4,9.619149
J1카트클럽,11,5.0,2022-09-08,24.5,27,22,20,4,9.614264
휴림,7,478.0,2022-09-17,26.0,29,23,40,4,9.612403
종달리수국길,6,378.0,2022-09-14,26.0,28,24,40,4,9.605978
제주조랑말타운승마장,4,362.0,2022-09-11,25.0,27,23,40,4,9.599261
어승생승마장,11,242.0,2022-09-11,25.0,27,23,40,4,9.597897
태웃개,0,415.0,2022-09-10,24.375,26,23,30,4,9.59288
제주조각공원,3,361.0,2022-09-16,26.0,28,24,40,4,9.59046
성읍랜드,4,182.0,2022-09-11,25.0,27,23,40,4,9.580173
모슬포중앙시장,1,100.0,2022-09-13,25.5,27,24,80,4,9.578576
삼성혈,11,144.0,2022-09-15,26.0,28,24,40,4,9.57618
서부두수산시장,11,166.0,2022-09-10,24.08333333333333,26,23,30,4,9.569899
답다니수국밭,5,66.0,2022-09-14,26.0,28,24,40,4,9.562463
빅볼랜드,7,125.0,2022-09-14,26.0,28,24,40,4,9.558404
영락리방파제,1,253.0,2022-09-17,26.0,29,23,40,4,9.544061
바이나흐튼크리스마스박물관,3,107.0,2022-09-12,25.5,27,24,40,4,9.539651
J1카트클럽,11,5.0,2022-09-09,24.25,26,22,20,4,9.537365
라플라이,8,90.0,2022-09-11,25.0,27,23,40,4,9.53623
한림매일시장,10,451.0,2022-09-12,25.5,28,23,40,4,9.512052
고흐의정원,2,26.0,2022-09-14,26.0,28,24,40,4,9.478634
구엄포구,7,33.0,2022-09-16,26.0,28,24,40,4,9.476728
자구리문화예술공원,5,300.0,2022-09-15,26.0,28,24,40,4,9.473328
오저여,6,257.0,2022-09-11,25.0,27,23,40,4,9.472648
다이노대발이파크,0,64.0,2022-09-10,24.375,26,23,30,4,9.472172
감따남,5,10.0,2022-09-12,25.5,27,24,40,4,9.466072
고내포구,7,23.0,2022-09-12,25.5,27,24,40,4,9.465314
수월봉지질트레일,9,209.0,2022-09-10,24.041666666666668,26,22,30,4,9.462559
바이나흐튼크리스마스박물관,3,107.0,2022-09-16,26.0,28,24,40,4,9.46128
영락리방파제,1,253.0,2022-09-10,24.625,28,21,30,4,9.453235
탐라승마장,8,413.0,2022-09-09,22.875,25,21,30,4,9.439869
강정천유원지,5,12.0,2022-09-09,25.041666666666668,28,23,20,4,9.434129
중문카트,5,386.0,2022-09-16,26.0,28,24,40,4,9.432241
종달리해변,6,379.0,2022-09-15,26.0,28,24,40,4,9.431091
오라동메밀밭,11,255.0,2022-09-09,24.25,26,22,20,4,9.428875
짱구네유채꽃밭,2,392.0,2022-09-15,26.0,28,24,40,4,9.41705
중문승마공원,5,385.0,2022-09-12,25.5,27,24,40,4,9.407331
우도잠수함,2,277.0,2022-09-11,25.0,27,23,40,4,9.402385
제주보롬왓메밀밭축제,4,328.0,2022-09-16,25.0,27,23,40,4,9.4006405
신흥해수욕장,8,223.0,2022-09-12,25.5,27,24,40,4,9.389619
감따남,5,10.0,2022-09-16,26.0,28,24,40,4,9.387701
고내포구,7,23.0,2022-09-16,26.0,28,24,40,4,9.386943
청아투명카약,7,403.0,2022-09-17,26.0,29,23,40,4,9.374117
동백포레스트,0,85.0,2022-09-11,25.0,27,23,40,4,9.370876
제주조각공원,3,361.0,2022-09-14,26.0,28,24,40,4,9.3706255
성산세화해안도로,6,175.0,2022-09-15,26.0,28,24,40,4,9.360588
월정리해안도로,6,284.0,2022-09-12,25.0,27,23,40,4,9.344735
알뜨르비행장,1,236.0,2022-09-12,25.5,27,24,40,4,9.337987
방림원,9,110.0,2022-09-09,23.83333333333333,26,22,20,4,9.329716
제주별빛누리공원,11,327.0,2022-09-11,25.0,27,23,40,4,9.328888
월정리투명카약,6,282.0,2022-09-09,23.416666666666668,25,21,30,4,9.323447
고내포구,7,23.0,2022-09-14,26.0,28,24,40,4,9.321592
서문공설시장,11,165.0,2022-09-07,23.4,24,23,0,4,9.317171
월정리투명카약,6,282.0,2022-09-12,25.0,27,23,40,4,9.316024
신흥해수욕장,8,223.0,2022-09-16,26.0,28,24,40,4,9.311249
종달항선착장,6,381.0,2022-09-12,25.0,27,23,40,4,9.310246
화순곶자왈생태탐방숲길,3,469.0,2022-09-10,24.83333333333333,28,22,30,4,9.309588
구엄포구,7,33.0,2022-09-12,25.5,27,24,40,4,9.283958
빅볼랜드,7,125.0,2022-09-12,25.5,27,24,40,4,9.280369
제주사려니숲에코힐링,8,330.0,2022-09-11,25.0,27,23,40,4,9.277439
알뜨르비행장,1,236.0,2022-09-16,26.0,28,24,40,4,9.259616
걸어가는늑대들,8,20.0,2022-09-10,23.25,24,22,30,4,9.247364
해녀의부엌,6,460.0,2022-09-15,26.0,28,24,40,4,9.246841
바이나흐튼크리스마스박물관,3,107.0,2022-09-14,26.0,28,24,40,4,9.241446
제주세계자연유산센터,8,331.0,2022-09-15,26.0,28,24,40,4,9.234532
속골유원지,5,194.0,2022-09-09,25.041666666666668,28,23,20,4,9.218818
종달리수국길,6,378.0,2022-09-09,23.416666666666668,25,21,30,4,9.218401
아리온승마장,3,229.0,2022-09-09,24.291666666666668,28,21,20,4,9.216943
한림매일시장,10,451.0,2022-09-14,26.5,29,24,40,4,9.213846
중문카트,5,386.0,2022-09-14,26.0,28,24,40,4,9.212407
소금막해변,4,190.0,2022-09-09,23.916666666666668,26,22,30,4,9.207176
